"household_id","chw_id","region","visit_date","family_size","has_itn","referral_code","issue_date","redemption_date","redemption_facility","referral_status","redemption_status"
"HH1816","CHW005","Dagoretti",2023-07-25,5,TRUE,NA,NA,NA,NA,"No","No"
"HH1817","CHW002","Uthiru",2023-03-01,5,FALSE,NA,NA,NA,NA,"No","No"
"HH1818","CHW010","Dagoretti",2023-10-04,4,FALSE,"REF1170",2023-10-04,2023-10-23,"FAC016","Yes","Yes"
"HH1819","CHW004","Juja",2023-05-21,3,FALSE,"REF1171",2023-05-21,NA,NA,"Yes","No"
"HH1820","CHW010","Limuru",2023-04-03,5,FALSE,"REF1172",2023-04-03,2023-04-29,"FAC014","Yes","Yes"
"HH1821","CHW003","Limuru",2023-05-17,6,FALSE,"REF1173",2023-05-17,2023-06-09,"FAC011","Yes","Yes"
"HH1822","CHW004","Juja",2023-11-10,8,FALSE,"REF1174",2023-11-10,NA,NA,"Yes","No"
"HH1823","CHW006","Kawangware",2023-07-19,1,FALSE,"REF1175",2023-07-19,2023-08-15,"FAC015","Yes","Yes"
"HH1824","CHW003","Limuru",2023-09-13,3,FALSE,"REF1176",2023-09-13,2023-09-15,"FAC019","Yes","Yes"
"HH1825","CHW002","Uthiru",2023-10-15,2,FALSE,"REF1177",2023-10-15,NA,NA,"Yes","No"
"HH1826","CHW006","Kasarani",2023-05-30,8,FALSE,"REF1178",2023-05-30,2023-06-19,"FAC019","Yes","Yes"
"HH1827","CHW003","Limuru",2023-10-17,1,FALSE,"REF1179",2023-10-17,2023-11-10,"FAC016","Yes","Yes"
"HH1828","CHW004","Juja",2023-10-03,2,TRUE,NA,NA,NA,NA,"No","No"
"HH1829","CHW002","Uthiru",2023-04-22,2,FALSE,"REF1180",2023-04-22,2023-04-28,"FAC013","Yes","Yes"
"HH1830","CHW009","Dagoretti",2023-06-30,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1831","CHW005","Dagoretti",2023-07-05,6,FALSE,"REF1181",2023-07-05,NA,NA,"Yes","No"
"HH1832","CHW004","Juja",2023-09-11,5,FALSE,NA,NA,NA,NA,"No","No"
"HH1833","CHW008","Dagoretti",2023-04-01,1,FALSE,"REF1182",2023-04-01,2023-04-16,"FAC006","Yes","Yes"
"HH1834","CHW002","Uthiru",2023-10-25,7,FALSE,"REF1183",2023-10-25,NA,NA,"Yes","No"
"HH1835","CHW010","Juja",2023-03-12,2,FALSE,"REF1184",2023-03-12,NA,NA,"Yes","No"
"HH1836","CHW001","Kasarani",2023-11-09,8,FALSE,"REF1185",2023-11-09,NA,NA,"Yes","No"
"HH1837","CHW001","Limuru",2023-11-04,7,FALSE,"REF1186",2023-11-04,NA,NA,"Yes","No"
"HH1838","CHW003","Limuru",2023-07-08,4,FALSE,"REF1187",2023-07-08,NA,NA,"Yes","No"
"HH1839","CHW004","Juja",2023-03-09,1,FALSE,"REF1188",2023-03-09,NA,NA,"Yes","No"
"HH1840","CHW004","Juja",2023-05-04,8,FALSE,"REF1189",2023-05-04,2023-05-24,"FAC011","Yes","Yes"
"HH1841","CHW003","Limuru",2023-08-25,2,FALSE,"REF1190",2023-08-25,2023-09-16,"FAC014","Yes","Yes"
"HH1842","CHW009","Dagoretti",2023-07-17,7,TRUE,NA,NA,NA,NA,"No","No"
"HH1843","CHW005","Lang'ata",2023-10-03,1,TRUE,NA,NA,NA,NA,"No","No"
"HH1844","CHW008","Dagoretti",2023-01-31,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1845","CHW001","Kasarani",2023-07-24,8,FALSE,"REF1191",2023-07-24,2023-07-29,"FAC009","Yes","Yes"
"HH1846","CHW010","Juja",2023-03-28,6,FALSE,"REF1192",2023-03-28,2023-04-13,"FAC007","Yes","Yes"
"HH1847","CHW005","Uthiru",2023-06-18,2,FALSE,"REF1193",2023-06-18,NA,NA,"Yes","No"
"HH1848","CHW004","Juja",2023-06-25,8,FALSE,"REF1194",2023-06-25,NA,NA,"Yes","No"
"HH1849","CHW005","Lang'ata",2023-05-21,3,FALSE,"REF1195",2023-05-21,2023-05-29,"FAC012","Yes","Yes"
"HH1850","CHW010","Limuru",2023-05-30,3,FALSE,"REF1196",2023-05-30,2023-06-22,"FAC015","Yes","Yes"
"HH1851","CHW005","Uthiru",2023-12-22,5,TRUE,NA,NA,NA,NA,"No","No"
"HH1852","CHW007","Ruaraka",2023-11-23,4,FALSE,"REF1197",2023-11-23,2023-11-24,"FAC009","Yes","Yes"
"HH1853","CHW006","Kawangware",2023-09-18,7,FALSE,"REF1198",2023-09-18,NA,NA,"Yes","No"
"HH1854","CHW006","Kawangware",2023-03-21,6,FALSE,"REF1199",2023-03-21,2023-04-20,"FAC016","Yes","Yes"
"HH1855","CHW003","Limuru",2023-03-31,7,FALSE,"REF1200",2023-03-31,NA,NA,"Yes","No"
"HH1856","CHW006","Embakasi",2023-06-08,3,FALSE,"REF1201",2023-06-08,NA,NA,"Yes","No"
"HH1857","CHW002","Ruaraka",2023-07-02,1,FALSE,NA,NA,NA,NA,"No","No"
"HH1858","CHW009","Kasarani",2023-04-14,1,FALSE,"REF1202",2023-04-14,2023-04-25,"FAC017","Yes","Yes"
"HH1859","CHW002","Uthiru",2023-10-11,2,FALSE,NA,NA,NA,NA,"No","No"
"HH1860","CHW001","Kasarani",2023-10-18,4,FALSE,"REF1203",2023-10-18,NA,NA,"Yes","No"
"HH1861","CHW004","Juja",2023-12-20,3,FALSE,"REF1204",2023-12-20,NA,NA,"Yes","No"
"HH1862","CHW009","Dagoretti",2023-02-16,2,FALSE,NA,NA,NA,NA,"No","No"
"HH1863","CHW003","Limuru",2023-02-01,4,FALSE,"REF1205",2023-02-01,NA,NA,"Yes","No"
"HH1864","CHW008","Dagoretti",2023-10-02,1,FALSE,"REF1206",2023-10-02,NA,NA,"Yes","No"
"HH1865","CHW004","Juja",2023-03-01,8,FALSE,"REF1207",2023-03-01,NA,NA,"Yes","No"
"HH1866","CHW004","Juja",2023-06-03,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1867","CHW002","Uthiru",2023-11-26,8,TRUE,NA,NA,NA,NA,"No","No"
"HH1868","CHW001","Kasarani",2023-07-28,8,FALSE,"REF1208",2023-07-28,2023-08-13,"FAC017","Yes","Yes"
"HH1869","CHW005","Lang'ata",2023-06-03,4,FALSE,"REF1209",2023-06-03,NA,NA,"Yes","No"
"HH1870","CHW009","Dagoretti",2023-11-17,3,FALSE,"REF1210",2023-11-17,2023-12-04,"FAC016","Yes","Yes"
"HH1871","CHW008","Dagoretti",2023-04-02,7,TRUE,NA,NA,NA,NA,"No","No"
"HH1872","CHW005","Uthiru",2023-08-15,3,FALSE,"REF1211",2023-08-15,2023-08-23,"FAC007","Yes","Yes"
"HH1873","CHW005","Lang'ata",2023-06-06,8,FALSE,"REF1212",2023-06-06,2023-06-26,"FAC007","Yes","Yes"
"HH1874","CHW010","Dagoretti",2023-03-21,4,FALSE,"REF1213",2023-03-21,NA,NA,"Yes","No"
"HH1875","CHW003","Limuru",2023-06-16,8,FALSE,"REF1214",2023-06-16,NA,NA,"Yes","No"
"HH1876","CHW005","Uthiru",2023-05-15,5,FALSE,"REF1215",2023-05-15,2023-06-08,"FAC012","Yes","Yes"
"HH1877","CHW006","Kasarani",2023-06-07,7,FALSE,"REF1216",2023-06-07,2023-06-20,"FAC002","Yes","Yes"
"HH1878","CHW007","Ruaraka",2023-11-27,8,FALSE,"REF1217",2023-11-27,2023-12-20,"FAC007","Yes","Yes"
"HH1879","CHW004","Juja",2023-05-31,1,FALSE,"REF1218",2023-05-31,NA,NA,"Yes","No"
"HH1880","CHW006","Kawangware",2023-10-14,4,FALSE,"REF1219",2023-10-14,NA,NA,"Yes","No"
"HH1881","CHW005","Uthiru",2023-02-08,6,FALSE,"REF1220",2023-02-08,NA,NA,"Yes","No"
"HH1882","CHW010","Limuru",2023-01-24,7,FALSE,"REF1221",2023-01-24,NA,NA,"Yes","No"
"HH1883","CHW008","Dagoretti",2023-05-24,7,FALSE,"REF1222",2023-05-24,2023-06-04,"FAC009","Yes","Yes"
"HH1884","CHW009","Dagoretti",2023-08-13,2,FALSE,"REF1223",2023-08-13,NA,NA,"Yes","No"
"HH1885","CHW002","Uthiru",2023-07-31,3,FALSE,"REF1224",2023-07-31,NA,NA,"Yes","No"
"HH1886","CHW009","Kasarani",2023-08-13,5,FALSE,"REF1225",2023-08-13,NA,NA,"Yes","No"
"HH1887","CHW001","Lang'ata",2023-02-04,6,FALSE,NA,NA,NA,NA,"No","No"
"HH1888","CHW006","Kasarani",2023-04-20,8,TRUE,NA,NA,NA,NA,"No","No"
"HH1889","CHW004","Juja",2023-07-05,5,FALSE,"REF1226",2023-07-05,NA,NA,"Yes","No"
"HH1890","CHW001","Lang'ata",2023-03-03,7,FALSE,"REF1227",2023-03-03,NA,NA,"Yes","No"
"HH1891","CHW001","Limuru",2023-01-31,6,FALSE,"REF1228",2023-01-31,NA,NA,"Yes","No"
"HH1892","CHW001","Limuru",2023-06-17,8,FALSE,"REF1229",2023-06-17,2023-06-20,"FAC003","Yes","Yes"
"HH1893","CHW010","Juja",2023-10-13,3,FALSE,"REF1230",2023-10-13,NA,NA,"Yes","No"
"HH1894","CHW002","Uthiru",2023-11-09,4,FALSE,"REF1231",2023-11-09,NA,NA,"Yes","No"
"HH1895","CHW007","Ruaraka",2023-08-27,3,FALSE,"REF1232",2023-08-27,2023-09-17,"FAC019","Yes","Yes"
"HH1896","CHW006","Kasarani",2023-09-28,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1897","CHW007","Ruaraka",2023-01-04,7,FALSE,"REF1233",2023-01-04,2023-01-18,"FAC005","Yes","Yes"
"HH1898","CHW005","Uthiru",2023-10-27,6,FALSE,"REF1234",2023-10-27,NA,NA,"Yes","No"
"HH1899","CHW004","Juja",2023-10-23,3,TRUE,NA,NA,NA,NA,"No","No"
"HH1900","CHW004","Juja",2023-04-03,1,TRUE,NA,NA,NA,NA,"No","No"
"HH1901","CHW003","Limuru",2023-02-05,6,FALSE,NA,NA,NA,NA,"No","No"
"HH1902","CHW004","Juja",2023-06-05,5,TRUE,NA,NA,NA,NA,"No","No"
"HH1903","CHW004","Juja",2023-07-01,8,TRUE,NA,NA,NA,NA,"No","No"
"HH1904","CHW002","Uthiru",2023-01-14,4,FALSE,"REF1235",2023-01-14,NA,NA,"Yes","No"
"HH1905","CHW007","Ruaraka",2023-04-16,2,FALSE,"REF1236",2023-04-16,2023-05-16,"FAC019","Yes","Yes"
"HH1906","CHW009","Kasarani",2023-03-25,2,FALSE,NA,NA,NA,NA,"No","No"
"HH1907","CHW010","Limuru",2023-06-12,4,FALSE,NA,NA,NA,NA,"No","No"
"HH1908","CHW009","Dagoretti",2023-09-02,2,FALSE,NA,NA,NA,NA,"No","No"
"HH1909","CHW001","Lang'ata",2023-07-14,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1910","CHW002","Uthiru",2023-07-04,2,FALSE,"REF1237",2023-07-04,NA,NA,"Yes","No"
"HH1911","CHW005","Uthiru",2023-12-26,7,TRUE,NA,NA,NA,NA,"No","No"
"HH1912","CHW008","Dagoretti",2023-05-21,6,FALSE,"REF1238",2023-05-21,NA,NA,"Yes","No"
"HH1913","CHW003","Limuru",2023-03-07,3,FALSE,"REF1239",2023-03-07,NA,NA,"Yes","No"
"HH1914","CHW001","Limuru",2023-04-18,5,FALSE,"REF1240",2023-04-18,NA,NA,"Yes","No"
"HH1915","CHW003","Limuru",2023-03-30,3,TRUE,NA,NA,NA,NA,"No","No"
"HH1916","CHW003","Limuru",2023-02-26,1,FALSE,"REF1241",2023-02-26,2023-03-19,"FAC012","Yes","Yes"
"HH1917","CHW005","Lang'ata",2023-06-14,1,TRUE,NA,NA,NA,NA,"No","No"
"HH1918","CHW006","Embakasi",2023-08-29,3,TRUE,NA,NA,NA,NA,"No","No"
"HH1919","CHW007","Ruaraka",2023-10-04,3,FALSE,"REF1242",2023-10-04,2023-11-02,"FAC008","Yes","Yes"
"HH1920","CHW002","Uthiru",2023-02-03,8,TRUE,NA,NA,NA,NA,"No","No"
"HH1921","CHW008","Dagoretti",2023-10-02,1,FALSE,"REF1243",2023-10-02,NA,NA,"Yes","No"
"HH1922","CHW005","Uthiru",2023-06-15,6,FALSE,NA,NA,NA,NA,"No","No"
"HH1923","CHW002","Uthiru",2023-09-10,4,FALSE,"REF1244",2023-09-10,NA,NA,"Yes","No"
"HH1924","CHW003","Limuru",2023-12-04,2,TRUE,NA,NA,NA,NA,"No","No"
"HH1925","CHW007","Ruaraka",2023-11-11,4,TRUE,NA,NA,NA,NA,"No","No"
"HH1926","CHW005","Uthiru",2023-12-04,8,FALSE,"REF1245",2023-12-04,NA,NA,"Yes","No"
"HH1927","CHW010","Limuru",2023-03-09,6,FALSE,"REF1246",2023-03-09,NA,NA,"Yes","No"
"HH1928","CHW001","Limuru",2023-07-17,4,FALSE,NA,NA,NA,NA,"No","No"
"HH1929","CHW001","Lang'ata",2023-11-21,4,TRUE,NA,NA,NA,NA,"No","No"
"HH1930","CHW003","Limuru",2023-06-15,8,TRUE,NA,NA,NA,NA,"No","No"
"HH1931","CHW008","Dagoretti",2023-04-07,7,FALSE,"REF1247",2023-04-07,2023-04-27,"FAC009","Yes","Yes"
"HH1932","CHW009","Dagoretti",2023-03-02,6,FALSE,"REF1248",2023-03-02,NA,NA,"Yes","No"
"HH1933","CHW005","Dagoretti",2023-09-07,8,FALSE,"REF1249",2023-09-07,NA,NA,"Yes","No"
"HH1934","CHW006","Kawangware",2023-05-15,6,TRUE,NA,NA,NA,NA,"No","No"
"HH1935","CHW007","Ruaraka",2023-10-06,4,TRUE,NA,NA,NA,NA,"No","No"
"HH1936","CHW008","Dagoretti",2023-03-03,5,FALSE,"REF1250",2023-03-03,2023-03-18,"FAC014","Yes","Yes"
"HH1937","CHW009","Kasarani",2023-09-16,4,TRUE,NA,NA,NA,NA,"No","No"
"HH1938","CHW003","Limuru",2023-01-09,6,TRUE,NA,NA,NA,NA,"No","No"
"HH1939","CHW009","Ruaraka",2023-03-19,1,FALSE,NA,NA,NA,NA,"No","No"
"HH1940","CHW006","Kawangware",2023-04-28,3,FALSE,"REF1251",2023-04-28,2023-05-04,"FAC020","Yes","Yes"
"HH1941","CHW004","Juja",2023-10-04,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1942","CHW005","Uthiru",2023-07-25,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1943","CHW008","Dagoretti",2023-03-11,5,FALSE,"REF1252",2023-03-11,2023-03-29,"FAC010","Yes","Yes"
"HH1944","CHW004","Juja",2023-01-31,3,FALSE,"REF1253",2023-01-31,NA,NA,"Yes","No"
"HH1945","CHW004","Juja",2023-03-23,7,FALSE,"REF1254",2023-03-23,2023-04-04,"FAC003","Yes","Yes"
"HH1946","CHW004","Juja",2023-03-13,2,FALSE,"REF1255",2023-03-13,NA,NA,"Yes","No"
"HH1947","CHW003","Limuru",2023-08-16,5,TRUE,NA,NA,NA,NA,"No","No"
"HH1948","CHW006","Embakasi",2023-11-23,5,TRUE,NA,NA,NA,NA,"No","No"
"HH1949","CHW009","Kasarani",2023-11-18,4,FALSE,"REF1256",2023-11-18,2023-11-22,"FAC018","Yes","Yes"
"HH1950","CHW010","Limuru",2023-03-20,6,TRUE,NA,NA,NA,NA,"No","No"
"HH1951","CHW005","Uthiru",2023-07-15,5,FALSE,"REF1257",2023-07-15,NA,NA,"Yes","No"
"HH1952","CHW010","Juja",2023-12-30,8,FALSE,"REF1258",2023-12-30,2024-01-03,"FAC003","Yes","Yes"
"HH1953","CHW010","Dagoretti",2023-07-05,8,FALSE,NA,NA,NA,NA,"No","No"
"HH1954","CHW007","Ruaraka",2023-01-30,5,FALSE,NA,NA,NA,NA,"No","No"
"HH1955","CHW005","Dagoretti",2023-11-24,7,FALSE,"REF1259",2023-11-24,2023-12-06,"FAC003","Yes","Yes"
"HH1956","CHW001","Lang'ata",2023-09-06,8,FALSE,"REF1260",2023-09-06,NA,NA,"Yes","No"
"HH1957","CHW005","Uthiru",2023-12-29,7,FALSE,"REF1261",2023-12-29,NA,NA,"Yes","No"
"HH1958","CHW007","Ruaraka",2023-11-05,2,TRUE,NA,NA,NA,NA,"No","No"
"HH1959","CHW010","Juja",2023-03-02,4,FALSE,"REF1262",2023-03-02,NA,NA,"Yes","No"
"HH1960","CHW010","Limuru",2023-07-21,1,FALSE,"REF1263",2023-07-21,NA,NA,"Yes","No"
"HH1961","CHW008","Dagoretti",2023-07-24,7,FALSE,"REF1264",2023-07-24,2023-08-12,"FAC006","Yes","Yes"
"HH1962","CHW001","Limuru",2023-06-18,7,TRUE,NA,NA,NA,NA,"No","No"
"HH1963","CHW001","Limuru",2023-08-22,5,FALSE,"REF1265",2023-08-22,NA,NA,"Yes","No"
"HH1964","CHW006","Embakasi",2023-05-22,1,FALSE,"REF1266",2023-05-22,NA,NA,"Yes","No"
"HH1965","CHW005","Uthiru",2023-04-18,6,FALSE,"REF1267",2023-04-18,NA,NA,"Yes","No"
"HH1966","CHW003","Limuru",2023-02-15,4,FALSE,"REF1268",2023-02-15,2023-03-17,"FAC003","Yes","Yes"
"HH1967","CHW007","Ruaraka",2023-11-15,3,FALSE,"REF1269",2023-11-15,2023-12-13,"FAC016","Yes","Yes"
"HH1968","CHW006","Kasarani",2023-08-13,3,FALSE,NA,NA,NA,NA,"No","No"
"HH1969","CHW006","Embakasi",2023-02-27,5,TRUE,NA,NA,NA,NA,"No","No"
"HH1970","CHW009","Ruaraka",2023-11-25,3,FALSE,"REF1270",2023-11-25,NA,NA,"Yes","No"
"HH1971","CHW004","Juja",2023-02-16,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1972","CHW003","Limuru",2023-09-30,3,FALSE,NA,NA,NA,NA,"No","No"
"HH1973","CHW002","Uthiru",2023-11-11,2,FALSE,"REF1271",2023-11-11,2023-12-08,"FAC002","Yes","Yes"
"HH1974","CHW004","Juja",2023-12-08,1,FALSE,"REF1272",2023-12-08,NA,NA,"Yes","No"
"HH1975","CHW004","Juja",2023-04-26,4,FALSE,"REF1273",2023-04-26,2023-04-27,"FAC020","Yes","Yes"
"HH1976","CHW008","Dagoretti",2023-08-01,4,FALSE,"REF1274",2023-08-01,NA,NA,"Yes","No"
"HH1977","CHW010","Limuru",2023-11-18,7,FALSE,"REF1275",2023-11-18,NA,NA,"Yes","No"
"HH1978","CHW006","Kasarani",2023-08-09,4,FALSE,"REF1276",2023-08-09,2023-09-01,"FAC005","Yes","Yes"
"HH1979","CHW006","Kawangware",2023-05-07,3,FALSE,"REF1277",2023-05-07,NA,NA,"Yes","No"
"HH1980","CHW009","Ruaraka",2023-09-01,2,FALSE,NA,NA,NA,NA,"No","No"
"HH1981","CHW010","Juja",2023-06-28,4,FALSE,"REF1278",2023-06-28,NA,NA,"Yes","No"
"HH1982","CHW001","Kasarani",2023-11-13,7,FALSE,"REF1279",2023-11-13,NA,NA,"Yes","No"
"HH1983","CHW001","Limuru",2023-08-18,1,FALSE,NA,NA,NA,NA,"No","No"
"HH1984","CHW008","Dagoretti",2023-02-02,2,FALSE,NA,NA,NA,NA,"No","No"
"HH1985","CHW005","Lang'ata",2023-05-10,1,FALSE,"REF1280",2023-05-10,NA,NA,"Yes","No"
"HH1986","CHW003","Limuru",2023-04-21,5,FALSE,"REF1281",2023-04-21,NA,NA,"Yes","No"
"HH1987","CHW006","Embakasi",2023-10-19,7,FALSE,"REF1282",2023-10-19,NA,NA,"Yes","No"
"HH1988","CHW010","Limuru",2023-01-04,1,FALSE,"REF1283",2023-01-04,2023-01-08,"FAC003","Yes","Yes"
"HH1989","CHW010","Juja",2023-09-29,3,FALSE,"REF1284",2023-09-29,2023-10-19,"FAC006","Yes","Yes"
"HH1990","CHW003","Limuru",2023-11-29,2,FALSE,"REF1285",2023-11-29,2023-12-12,"FAC019","Yes","Yes"
"HH1991","CHW007","Ruaraka",2023-07-15,3,FALSE,NA,NA,NA,NA,"No","No"
"HH1992","CHW003","Limuru",2023-06-09,7,FALSE,NA,NA,NA,NA,"No","No"
"HH1993","CHW008","Dagoretti",2023-04-05,4,FALSE,"REF1286",2023-04-05,NA,NA,"Yes","No"
"HH1994","CHW002","Uthiru",2023-08-20,5,FALSE,"REF1287",2023-08-20,NA,NA,"Yes","No"
"HH1995","CHW009","Kasarani",2023-12-16,3,FALSE,"REF1288",2023-12-16,NA,NA,"Yes","No"
"HH1996","CHW001","Lang'ata",2023-06-17,1,FALSE,NA,NA,NA,NA,"No","No"
"HH1997","CHW010","Dagoretti",2023-07-11,3,FALSE,"REF1289",2023-07-11,NA,NA,"Yes","No"
"HH1998","CHW003","Limuru",2023-06-26,3,TRUE,NA,NA,NA,NA,"No","No"
"HH1999","CHW010","Limuru",2023-10-21,8,TRUE,NA,NA,NA,NA,"No","No"
"HH2000","CHW003","Limuru",2023-08-16,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2001","CHW009","Kasarani",2023-06-09,2,FALSE,"REF1290",2023-06-09,2023-06-26,"FAC006","Yes","Yes"
"HH2002","CHW002","Uthiru",2023-04-09,6,FALSE,NA,NA,NA,NA,"No","No"
"HH2003","CHW009","Dagoretti",2023-08-18,2,FALSE,"REF1291",2023-08-18,2023-08-26,"FAC016","Yes","Yes"
"HH2004","CHW004","Juja",2023-01-22,8,FALSE,NA,NA,NA,NA,"No","No"
"HH2005","CHW010","Juja",2023-09-24,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2006","CHW009","Ruaraka",2023-10-22,7,FALSE,"REF1292",2023-10-22,NA,NA,"Yes","No"
"HH2007","CHW005","Dagoretti",2023-03-11,4,FALSE,"REF1293",2023-03-11,NA,NA,"Yes","No"
"HH2008","CHW007","Ruaraka",2023-07-13,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2009","CHW008","Dagoretti",2023-06-14,7,FALSE,"REF1294",2023-06-14,NA,NA,"Yes","No"
"HH2010","CHW005","Lang'ata",2023-12-24,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2011","CHW004","Juja",2023-06-07,3,FALSE,"REF1295",2023-06-07,NA,NA,"Yes","No"
"HH2012","CHW009","Kasarani",2023-01-25,7,FALSE,"REF1296",2023-01-25,NA,NA,"Yes","No"
"HH2013","CHW001","Limuru",2023-08-11,3,FALSE,"REF1297",2023-08-11,NA,NA,"Yes","No"
"HH2014","CHW001","Lang'ata",2023-02-20,3,FALSE,NA,NA,NA,NA,"No","No"
"HH2015","CHW006","Embakasi",2023-04-15,1,FALSE,"REF1298",2023-04-15,2023-05-14,"FAC004","Yes","Yes"
"HH2016","CHW005","Uthiru",2023-05-04,6,FALSE,NA,NA,NA,NA,"No","No"
"HH2017","CHW007","Ruaraka",2023-07-10,7,FALSE,"REF1299",2023-07-10,2023-07-18,"FAC020","Yes","Yes"
"HH2018","CHW005","Dagoretti",2023-12-15,5,FALSE,"REF1300",2023-12-15,NA,NA,"Yes","No"
"HH2019","CHW005","Dagoretti",2023-12-20,7,TRUE,NA,NA,NA,NA,"No","No"
"HH2020","CHW007","Ruaraka",2023-04-08,8,FALSE,"REF1301",2023-04-08,2023-05-01,"FAC013","Yes","Yes"
"HH2021","CHW001","Limuru",2023-08-18,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2022","CHW002","Ruaraka",2023-03-01,8,TRUE,NA,NA,NA,NA,"No","No"
"HH2023","CHW002","Ruaraka",2023-10-02,5,FALSE,NA,NA,NA,NA,"No","No"
"HH2024","CHW007","Ruaraka",2023-10-02,5,FALSE,"REF1302",2023-10-02,2023-10-29,"FAC007","Yes","Yes"
"HH2025","CHW002","Uthiru",2023-04-13,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2026","CHW008","Dagoretti",2023-02-25,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2027","CHW007","Ruaraka",2023-02-12,2,FALSE,"REF1303",2023-02-12,NA,NA,"Yes","No"
"HH2028","CHW008","Dagoretti",2023-08-15,1,FALSE,"REF1304",2023-08-15,NA,NA,"Yes","No"
"HH2029","CHW004","Juja",2023-06-12,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2030","CHW003","Limuru",2023-05-09,6,FALSE,"REF1305",2023-05-09,NA,NA,"Yes","No"
"HH2031","CHW001","Kasarani",2023-07-14,5,TRUE,NA,NA,NA,NA,"No","No"
"HH2032","CHW009","Kasarani",2023-04-26,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2033","CHW006","Kawangware",2023-08-13,8,TRUE,NA,NA,NA,NA,"No","No"
"HH2034","CHW002","Ruaraka",2023-11-05,3,FALSE,"REF1306",2023-11-05,NA,NA,"Yes","No"
"HH2035","CHW001","Lang'ata",2023-12-17,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2036","CHW010","Dagoretti",2023-03-28,6,FALSE,"REF1307",2023-03-28,2023-04-01,"FAC008","Yes","Yes"
"HH2037","CHW001","Kasarani",2023-01-02,7,FALSE,"REF1308",2023-01-02,2023-01-10,"FAC002","Yes","Yes"
"HH2038","CHW010","Dagoretti",2023-02-07,8,TRUE,NA,NA,NA,NA,"No","No"
"HH2039","CHW010","Dagoretti",2023-07-17,7,FALSE,"REF1309",2023-07-17,NA,NA,"Yes","No"
"HH2040","CHW008","Dagoretti",2023-06-26,8,FALSE,"REF1310",2023-06-26,NA,NA,"Yes","No"
"HH2041","CHW008","Dagoretti",2023-04-25,3,TRUE,NA,NA,NA,NA,"No","No"
"HH2042","CHW007","Ruaraka",2023-03-24,1,FALSE,"REF1311",2023-03-24,2023-03-26,"FAC015","Yes","Yes"
"HH2043","CHW007","Ruaraka",2023-07-25,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2044","CHW004","Juja",2023-08-04,8,FALSE,"REF1312",2023-08-04,NA,NA,"Yes","No"
"HH2045","CHW007","Ruaraka",2023-07-06,7,FALSE,"REF1313",2023-07-06,NA,NA,"Yes","No"
"HH2046","CHW004","Juja",2023-12-31,4,TRUE,NA,NA,NA,NA,"No","No"
"HH2047","CHW010","Limuru",2023-08-26,7,FALSE,"REF1314",2023-08-26,2023-09-08,"FAC005","Yes","Yes"
"HH2048","CHW008","Dagoretti",2023-10-05,5,FALSE,NA,NA,NA,NA,"No","No"
"HH2049","CHW010","Limuru",2023-01-27,6,TRUE,NA,NA,NA,NA,"No","No"
"HH2050","CHW009","Kasarani",2023-12-04,7,FALSE,"REF1315",2023-12-04,NA,NA,"Yes","No"
"HH2051","CHW004","Juja",2023-10-18,5,FALSE,NA,NA,NA,NA,"No","No"
"HH2052","CHW010","Juja",2023-11-25,4,FALSE,"REF1316",2023-11-25,2023-12-03,"FAC005","Yes","Yes"
"HH2053","CHW008","Dagoretti",2023-11-09,1,FALSE,"REF1317",2023-11-09,NA,NA,"Yes","No"
"HH2054","CHW002","Ruaraka",2023-01-05,1,FALSE,"REF1318",2023-01-05,2023-02-04,"FAC012","Yes","Yes"
"HH2055","CHW004","Juja",2023-04-20,2,FALSE,"REF1319",2023-04-20,NA,NA,"Yes","No"
"HH2056","CHW010","Limuru",2023-09-01,3,FALSE,"REF1320",2023-09-01,2023-09-19,"FAC006","Yes","Yes"
"HH2057","CHW003","Limuru",2023-08-01,7,TRUE,NA,NA,NA,NA,"No","No"
"HH2058","CHW003","Limuru",2023-12-25,4,FALSE,NA,NA,NA,NA,"No","No"
"HH2059","CHW003","Limuru",2023-02-19,3,FALSE,NA,NA,NA,NA,"No","No"
"HH2060","CHW008","Dagoretti",2023-09-02,1,TRUE,NA,NA,NA,NA,"No","No"
"HH2061","CHW010","Dagoretti",2023-07-05,3,FALSE,"REF1321",2023-07-05,2023-07-21,"FAC019","Yes","Yes"
