household_id,chw_id,region,visit_date,family_size,has_itn
HH3099,CHW001,Lang'ata,2023-09-30,8,True
HH3100,CHW005,Uthiru,2023-11-27,6,False
HH3101,CHW001,Limuru,2023-01-31,6,False
HH3102,CHW002,Ruaraka,2023-01-22,1,False
HH3103,CHW005,Uthiru,2023-08-25,2,False
HH3104,CHW009,Dagoreti,2023-04-16,7,False
HH3105,CHW004,Juja,2023-09-18,7,False
HH3106,CHW001,Limuru,2023-01-04,6,False
HH3107,CHW007,Ruaraka,2023-07-07,5,False
HH3108,CHW007,Ruaraka,2023-05-03,3,False
HH3109,CHW002,Ruaraka,2023-07-14,7,False
HH3110,CHW010,Juja,2023-12-04,4,True
HH3111,CHW008,Dagoreti,2023-04-04,3,False
HH3112,CHW007,Ruaraka,2023-01-03,4,False
HH3113,CHW007,Ruaraka,2023-05-12,7,True
HH3114,CHW002,Ruaraka,2023-02-23,8,False
HH3115,CHW006,Kawangware,2023-04-15,5,False
HH3116,CHW001,Lang'ata,2023-12-09,1,False
HH3117,CHW001,Kasarani,2023-03-15,4,False
HH3118,CHW009,Kasarani,2023-05-15,5,False
HH3119,CHW010,Juja,2023-10-31,4,False
HH3120,CHW010,Limuru,2023-10-22,7,False
HH3121,CHW001,Limuru,2023-03-30,5,True
HH3122,CHW010,Dagoreti,2023-08-21,6,False
HH3123,CHW006,Kawangware,2023-08-21,8,True
HH3124,CHW002,Uthiru,2023-05-17,1,False
HH3125,CHW009,Ruaraka,2023-03-03,7,False
HH3126,CHW005,Lang'ata,2023-01-18,4,False
HH3127,CHW002,Uthiru,2023-04-16,8,False
HH3128,CHW004,Juja,2023-07-27,8,False
HH3129,CHW002,Ruaraka,2023-01-05,2,False
HH3130,CHW006,Embakasi,2023-09-20,7,False
HH3131,CHW003,Limuru,2023-07-22,5,True
HH3132,CHW003,Limuru,2023-05-15,3,True
HH3133,CHW004,Juja,2023-11-09,6,True
HH3134,CHW008,Dagoreti,2023-03-10,5,True
HH3135,CHW002,Ruaraka,2023-01-29,8,False
HH3136,CHW005,Uthiru,2023-10-17,5,False
HH3137,CHW009,Ruaraka,2023-02-08,8,True
HH3138,CHW010,Limuru,2023-02-20,3,False
HH3139,CHW010,Dagoreti,2023-10-13,7,False
HH3140,CHW010,Limuru,2023-04-15,6,True
HH3141,CHW002,Uthiru,2023-06-02,3,False
HH3142,CHW003,Limuru,2023-02-21,1,True
HH3143,CHW001,Lang'ata,2023-06-06,7,False
HH3144,CHW001,Lang'ata,2023-10-07,3,False
HH3145,CHW001,Lang'ata,2023-11-01,4,False
HH3146,CHW003,Limuru,2023-10-20,7,False
HH3147,CHW010,Juja,2023-01-06,8,False
HH3148,CHW004,Juja,2023-06-20,1,False
HH3149,CHW010,Limuru,2023-02-15,1,True
HH3150,CHW008,Dagoreti,2023-03-24,4,True
HH3151,CHW009,Dagoreti,2023-10-17,8,True
HH3152,CHW002,Uthiru,2023-09-11,2,True
HH3153,CHW001,Kasarani,2023-06-11,5,False
HH3154,CHW008,Dagoreti,2023-10-19,2,True
HH3155,CHW008,Dagoreti,2023-08-21,4,False
HH3156,CHW003,Limuru,2023-06-04,3,False
HH3157,CHW001,Lang'ata,2023-06-25,5,True
HH3158,CHW002,Ruaraka,2023-12-07,5,False
HH3159,CHW008,Dagoreti,2023-07-12,4,False
HH3160,CHW006,Kasarani,2023-02-18,3,False
HH3161,CHW005,Lang'ata,2023-10-13,3,True
HH3162,CHW005,Dagoreti,2023-12-21,6,False
HH3163,CHW010,Dagoreti,2023-02-26,2,False
HH3164,CHW007,Ruaraka,2023-11-07,7,False
HH3165,CHW009,Ruaraka,2023-08-04,8,True
HH3166,CHW007,Ruaraka,2023-01-05,5,False
HH3167,CHW008,Dagoreti,2023-10-17,1,True
HH3168,CHW008,Dagoreti,2023-11-14,3,False
HH3169,CHW010,Dagoreti,2023-09-28,4,False
HH3170,CHW003,Limuru,2023-06-16,5,False
HH3171,CHW005,Dagoreti,2023-01-21,2,False
HH3172,CHW007,Ruaraka,2023-05-21,3,False
HH3173,CHW004,Juja,2023-12-18,3,False
HH3174,CHW006,Kasarani,2023-01-01,4,False
HH3175,CHW007,Ruaraka,2023-05-30,7,False
HH3176,CHW010,Juja,2023-01-02,2,False
